recv_time sog lng lat
2017-02-27 01:36:22 96 121.670278 28.16711
2017-02-27 01:36:32 95 121.669936 28.166675
2017-02-27 01:36:50 94 121.66942 28.166023
2017-02-27 01:37:11 92 121.668801 28.165356
2017-02-27 01:37:21 92 121.66837 28.164951
2017-02-27 01:37:31 90 121.668023 28.164655
2017-02-27 01:37:50 91 121.667435 28.164165
2017-02-27 01:38:02 92 121.66699 28.163778
2017-02-27 01:38:41 92 121.665718 28.162473
2017-02-27 01:38:50 93 121.665506 28.162235
2017-02-27 01:39:02 93 121.665118 28.161796
2017-02-27 01:39:42 92 121.663831 28.160521
2017-02-27 01:40:03 91 121.663148 28.15991
2017-02-27 01:40:11 93 121.662813 28.159593
2017-02-27 01:40:31 92 121.662226 28.159023
2017-02-27 01:40:41 93 121.661836 28.158638
2017-02-27 01:41:12 92 121.660855 28.157663
2017-02-27 01:41:41 94 121.65994 28.156756
2017-02-27 01:42:02 95 121.659266 28.156001
2017-02-27 01:42:31 93 121.658368 28.155088
2017-02-27 01:42:41 92 121.658013 28.154781
2017-02-27 01:42:50 93 121.657703 28.154521
2017-02-27 01:43:02 92 121.657251 28.154126
2017-02-27 01:43:21 93 121.656671 28.153608
2017-02-27 01:43:41 92 121.655931 28.152978
2017-02-27 01:44:12 93 121.654853 28.15198
2017-02-27 01:44:20 93 121.654625 28.151751
2017-02-27 01:44:32 94 121.654261 28.151401
2017-02-27 01:44:42 92 121.653935 28.15108
2017-02-27 01:44:50 94 121.653641 28.150786
2017-02-27 01:45:21 93 121.652648 28.149813
2017-02-27 01:45:31 92 121.65228 28.14946
2017-02-27 01:45:41 92 121.651945 28.149153
2017-02-27 01:45:50 91 121.651636 28.148876
2017-02-27 01:46:02 92 121.651206 28.148528
2017-02-27 01:46:13 91 121.650841 28.148253
2017-02-27 01:46:20 91 121.650558 28.148025
2017-02-27 01:46:31 91 121.650156 28.147711
2017-02-27 01:46:41 92 121.64979 28.147428
2017-02-27 01:46:51 92 121.649606 28.147286
2017-02-27 01:47:12 91 121.64868 28.146546
2017-02-27 01:47:20 91 121.648486 28.146368
2017-02-27 01:47:31 93 121.648075 28.145948
2017-02-27 01:47:41 92 121.647756 28.14562
2017-02-27 01:48:12 91 121.646728 28.144631
2017-02-27 01:48:20 92 121.646451 28.144398
2017-02-27 01:48:32 92 121.646068 28.14407
2017-02-27 01:48:42 93 121.64569 28.143743
2017-02-27 01:48:52 92 121.645336 28.14344
2017-02-27 01:49:12 92 121.644621 28.142876
2017-02-27 01:49:21 92 121.644331 28.142638
2017-02-27 01:49:31 93 121.64395 28.142308
2017-02-27 01:49:43 93 121.643581 28.141978
2017-02-27 01:49:52 93 121.643256 28.141665
2017-02-27 01:50:10 94 121.642653 28.141093
2017-02-27 01:50:20 93 121.642313 28.140785
2017-02-27 01:50:43 93 121.641571 28.140085
2017-02-27 01:50:52 93 121.641236 28.13976
2017-02-27 01:51:20 95 121.640356 28.138838
2017-02-27 01:51:31 93 121.640003 28.13847
2017-02-27 01:51:42 93 121.63967 28.138093
2017-02-27 01:51:52 94 121.639385 28.137735
2017-02-27 01:52:10 94 121.638905 28.137068
2017-02-27 01:52:20 96 121.638636 28.13669
2017-02-27 01:52:31 94 121.63833 28.136285
2017-02-27 01:52:42 94 121.638131 28.13603
2017-02-27 01:52:52 94 121.637718 28.13553
2017-02-27 01:53:02 95 121.637421 28.135178
2017-02-27 01:53:10 95 121.637195 28.134893
2017-02-27 01:53:20 95 121.636915 28.134528
2017-02-27 01:53:31 95 121.636601 28.134123
2017-02-27 01:53:42 94 121.636278 28.133726
2017-02-27 01:53:52 96 121.635991 28.133373
2017-02-27 01:54:02 96 121.635683 28.133023
2017-02-27 01:54:10 95 121.635428 28.132751
2017-02-27 01:54:20 95 121.635093 28.132425
2017-02-27 01:54:32 95 121.634726 28.132071
2017-02-27 01:54:42 94 121.6344 28.131745
2017-02-27 01:54:51 95 121.63407 28.131416
2017-03-15 00:10:06 87 121.633481 28.131288
2017-03-15 00:10:15 86 121.633768 28.13155
2017-03-15 00:10:27 88 121.634105 28.131875
2017-03-15 00:10:35 90 121.634385 28.132148
2017-03-15 00:10:46 88 121.634688 28.13244
2017-03-15 00:10:55 87 121.635011 28.132731
2017-03-15 00:11:16 87 121.63565 28.133316
2017-03-15 00:11:36 91 121.636275 28.133921
2017-03-15 00:11:46 85 121.636578 28.134218
2017-03-15 00:11:55 83 121.63688 28.134516
2017-03-15 00:12:15 88 121.637518 28.1351
2017-03-15 00:12:26 90 121.637851 28.135431
2017-03-15 00:12:36 85 121.638121 28.135705
2017-03-15 00:12:47 88 121.638468 28.136033
2017-03-15 00:12:55 87 121.638765 28.13629
2017-03-15 00:13:06 93 121.639125 28.136605
2017-03-15 00:13:15 88 121.639415 28.136866
2017-03-15 00:13:35 90 121.64001 28.137495
2017-03-15 00:13:46 92 121.640338 28.137838
2017-03-15 00:13:56 84 121.640655 28.138131
2017-03-15 00:14:07 88 121.640938 28.138403
2017-03-15 00:14:16 88 121.641245 28.138703
2017-03-15 00:14:27 87 121.641586 28.139036
2017-03-15 00:14:35 90 121.641865 28.139315
2017-03-15 00:14:47 89 121.642208 28.139646
2017-03-15 00:14:56 88 121.642515 28.139951
2017-03-15 00:15:15 88 121.6431 28.140538
2017-03-15 00:15:26 90 121.643458 28.140868
2017-03-15 00:15:35 90 121.643755 28.141128
2017-03-15 00:15:47 88 121.644046 28.141388
2017-03-15 00:15:57 92 121.644433 28.14174
2017-03-15 00:16:07 87 121.644715 28.142013
2017-03-15 00:16:16 89 121.645031 28.142318
2017-03-15 00:16:27 85 121.645391 28.142641
2017-03-15 00:16:36 90 121.64569 28.142905
2017-03-15 00:16:47 89 121.646033 28.143233
2017-03-15 00:16:57 89 121.646335 28.143541
2017-03-15 00:17:06 90 121.646608 28.143826
2017-03-15 00:17:15 90 121.646923 28.144141
2017-03-15 00:17:27 89 121.647195 28.144423
2017-03-15 00:17:47 93 121.647885 28.145098
2017-03-15 00:17:55 84 121.648175 28.145355
2017-03-15 00:18:16 87 121.648796 28.145965
2017-03-15 00:18:27 87 121.649111 28.146303
2017-03-15 00:18:47 86 121.649698 28.146895
2017-03-15 00:19:06 81 121.65029 28.147445
2017-03-15 00:19:15 86 121.650588 28.147745
2017-03-15 00:19:26 85 121.650931 28.148066
2017-03-15 00:19:35 83 121.651221 28.148325
2017-03-15 00:19:46 83 121.651575 28.148643
2017-03-15 00:19:56 87 121.651856 28.14891
2017-03-15 00:20:06 88 121.652153 28.149213
2017-03-15 00:20:16 89 121.65244 28.14952
2017-03-15 00:20:26 89 121.652755 28.149863
2017-03-15 00:20:35 86 121.65302 28.150145
2017-03-15 00:20:46 88 121.653361 28.150476
2017-03-15 00:20:55 86 121.653655 28.150736
2017-03-15 00:21:06 86 121.653981 28.151031
2017-03-15 00:21:16 88 121.654295 28.15133
2017-03-15 00:21:27 89 121.654636 28.151665
2017-03-15 00:21:36 88 121.654925 28.151936
2017-03-15 00:21:55 89 121.655511 28.152475
2017-03-15 00:22:05 90 121.655888 28.15283
2017-03-15 00:22:17 89 121.65623 28.15316
2017-03-15 00:22:26 90 121.656541 28.153463
2017-03-15 00:22:36 92 121.656815 28.153741
2017-03-15 00:22:46 87 121.657135 28.154033
2017-03-15 00:23:06 82 121.657743 28.15465
2017-03-15 00:23:17 85 121.658061 28.15499
2017-03-15 00:23:27 85 121.658376 28.15529
2017-03-15 00:23:35 87 121.65866 28.155558
2017-03-15 00:23:45 84 121.658965 28.155863
2017-03-15 00:23:56 93 121.659276 28.156166
2017-03-15 00:24:05 91 121.659585 28.156465
2017-03-15 00:24:17 90 121.659923 28.156795
2017-03-15 00:24:26 86 121.66023 28.15709
2017-03-15 00:24:35 85 121.660501 28.157363
2017-03-15 00:24:45 87 121.660798 28.157671
2017-03-15 00:24:56 81 121.661103 28.157978
2017-03-15 00:25:17 82 121.661758 28.158593
2017-03-15 00:25:26 87 121.662065 28.158878
2017-03-15 00:25:46 84 121.662616 28.159443
2017-03-15 00:25:55 84 121.662906 28.159741
2017-03-15 00:26:06 80 121.663251 28.16006
2017-03-15 00:26:14 89 121.66351 28.160285
2017-03-15 00:26:27 87 121.663861 28.160588
2017-03-15 00:26:36 91 121.664161 28.160883
2017-03-15 00:26:45 88 121.66445 28.161183
2017-03-15 00:26:55 85 121.664753 28.161481
2017-03-15 00:27:07 88 121.665083 28.161806
2017-03-15 00:27:15 86 121.665368 28.162065
2017-03-15 00:27:26 89 121.66571 28.162386
2017-03-15 00:27:36 85 121.665991 28.162658
2017-03-15 00:27:45 87 121.666298 28.16296
2017-03-15 00:27:55 86 121.666605 28.16326
2017-03-15 00:28:06 84 121.666956 28.163588
2017-03-15 00:28:15 89 121.667225 28.16382
2017-03-15 00:28:26 84 121.667595 28.164188
2017-03-15 00:28:46 89 121.668153 28.164771
2017-03-15 00:28:55 83 121.668448 28.165078
2017-03-15 00:29:15 88 121.669058 28.165681
2017-03-15 00:29:27 90 121.669403 28.166011
2017-03-15 00:29:36 87 121.669686 28.166281
2017-03-15 00:29:45 88 121.670016 28.166575
2017-03-15 00:29:55 89 121.670338 28.166875
2017-03-15 00:30:06 90 121.670655 28.16718
2017-03-15 00:30:15 92 121.671001 28.167513
2017-03-15 00:30:26 87 121.671323 28.167816
2017-03-15 00:30:55 84 121.672135 28.16863
2017-03-15 00:31:16 90 121.672911 28.169355
2017-03-15 00:31:26 90 121.673223 28.169665
2017-03-15 00:31:37 87 121.673495 28.169948
2017-03-15 00:31:46 89 121.673686 28.170131
2017-03-15 00:31:55 92 121.67414 28.170558
2017-03-15 00:32:06 93 121.674471 28.170865
2017-03-15 00:32:16 90 121.674818 28.171206
2017-03-15 00:32:25 90 121.675036 28.171428
2017-03-15 00:32:35 89 121.675391 28.171811
2017-03-15 00:33:16 91 121.676711 28.17301
2017-03-15 00:33:25 89 121.677033 28.17331
2017-03-15 00:33:36 90 121.677311 28.173586
2017-03-15 00:33:45 86 121.677638 28.17394
2017-03-15 00:34:06 87 121.678275 28.174541
2017-03-15 00:34:16 88 121.678638 28.17487
2017-03-15 00:34:26 88 121.67894 28.17513
2017-03-15 00:34:37 91 121.67929 28.175465
2017-03-15 00:34:46 89 121.679573 28.17574
2017-03-15 00:34:56 91 121.67988 28.176043
2017-03-15 00:35:06 85 121.680196 28.17635
2017-03-15 00:35:17 89 121.680553 28.176675
2017-03-15 00:35:25 89 121.680843 28.176948
2017-03-15 00:35:36 89 121.681195 28.177285
2017-03-15 00:35:45 95 121.681481 28.177555
2017-03-15 00:35:56 92 121.681796 28.177856
2017-03-15 00:36:07 89 121.68211 28.178156
2017-03-15 00:36:17 88 121.682431 28.178503
2017-03-15 00:36:25 88 121.682705 28.178776
2017-03-15 00:36:37 91 121.683055 28.179096
2017-03-15 00:36:45 84 121.683335 28.179356
2017-03-15 00:36:55 88 121.683653 28.179645
2017-03-15 00:37:06 88 121.683966 28.179941
2017-03-15 00:37:18 84 121.684306 28.18028
2017-03-15 00:37:25 92 121.684478 28.180426
2017-03-15 00:37:36 89 121.684968 28.180861
2017-03-15 00:37:45 88 121.685265 28.181131
2017-03-15 00:37:57 89 121.685595 28.18143
2017-03-15 00:38:06 88 121.68593 28.181726
2017-03-15 00:38:17 89 121.686291 28.182048
2017-03-15 00:38:26 94 121.686553 28.182288
2017-03-15 00:38:37 84 121.686936 28.182653
2017-03-15 00:38:45 91 121.68721 28.182936
2017-03-15 00:38:56 90 121.687523 28.18325
2017-03-15 00:39:06 88 121.687855 28.183548
2017-03-15 00:39:17 87 121.688193 28.183841
2017-03-15 00:39:27 88 121.688575 28.184161
2017-03-15 00:39:36 91 121.688903 28.184463
2017-03-15 00:39:45 86 121.6892 28.184733
2017-03-15 00:39:56 86 121.689528 28.185026
2017-03-15 00:40:06 88 121.689866 28.185318
2017-03-15 00:40:17 91 121.69024 28.185646
2017-03-15 00:40:26 89 121.690483 28.18585
2017-03-15 00:40:36 95 121.690945 28.186215
2017-03-15 00:40:56 92 121.691635 28.186738
2017-03-15 00:41:06 83 121.692028 28.187035
2017-03-15 00:41:17 86 121.692371 28.187316
2017-03-15 00:41:26 90 121.692706 28.187603
2017-03-15 00:41:36 86 121.693038 28.1879
2017-03-15 00:41:45 88 121.693226 28.188081
2017-03-15 00:41:56 88 121.693685 28.188498
2017-03-15 00:42:26 92 121.69463 28.189403
2017-03-15 00:42:45 87 121.695251 28.189985
2017-03-15 00:42:56 87 121.695628 28.190305
2017-03-15 00:43:07 86 121.695966 28.190583
2017-03-15 00:43:15 90 121.696278 28.19083
2017-03-15 00:43:25 84 121.696615 28.191106
2017-03-15 00:43:36 92 121.696993 28.191415
2017-03-15 00:43:45 84 121.6973 28.191655
2017-03-15 00:43:56 89 121.697666 28.19197
2017-03-15 00:44:07 91 121.697996 28.192243
2017-03-15 00:44:15 88 121.69829 28.192493
2017-03-15 00:44:26 91 121.698633 28.192773
2017-03-15 00:44:45 88 121.699298 28.193331
2017-03-15 00:44:56 89 121.699583 28.193553
2017-03-15 00:45:15 85 121.700323 28.194118
2017-03-15 00:45:26 88 121.700688 28.194433
2017-03-15 00:45:45 83 121.70134 28.195016
2017-03-15 00:45:56 89 121.701693 28.195341
2017-03-15 00:46:15 89 121.70234 28.195878
2017-03-15 00:46:27 92 121.702683 28.196161
2017-03-15 00:46:37 88 121.70305 28.196481
2017-03-15 00:46:47 88 121.703425 28.196796
2017-03-15 00:46:55 90 121.703695 28.197026
2017-03-15 00:47:06 94 121.704075 28.197335
2017-03-15 00:47:15 90 121.70438 28.197595
2017-03-15 00:47:26 90 121.704705 28.197883
2017-03-15 00:47:35 87 121.705031 28.198178
2017-03-15 00:47:47 85 121.705413 28.198483
2017-03-15 00:47:56 91 121.705708 28.198738
2017-03-15 00:48:15 90 121.70637 28.199318
2017-03-15 00:48:25 93 121.706691 28.199616
2017-03-15 00:48:35 82 121.707015 28.199905
2017-03-15 00:48:46 85 121.70737 28.200221
2017-03-15 00:48:56 88 121.707663 28.200476
2017-03-15 00:49:06 87 121.708021 28.200808
2017-03-15 00:49:15 89 121.708315 28.201075
2017-03-15 00:49:35 91 121.708966 28.201671
2017-03-15 00:49:47 91 121.70931 28.20201
2017-03-15 00:49:55 86 121.709601 28.202275
2017-03-15 00:50:06 87 121.709953 28.202598
2017-03-15 00:50:14 89 121.710253 28.202861
2017-03-15 00:50:26 88 121.710595 28.203146
2017-03-15 00:50:35 84 121.71093 28.203445
2017-03-15 00:50:47 83 121.71128 28.203771
2017-03-15 00:51:06 84 121.711883 28.204365
2017-03-15 00:51:16 88 121.712131 28.20465
2017-03-15 00:51:26 87 121.712415 28.204955
2017-03-15 00:51:36 85 121.712715 28.205255
2017-03-15 00:51:47 86 121.713035 28.205591
2017-03-15 00:51:55 82 121.713295 28.205863
2017-03-15 00:52:06 87 121.713591 28.206221
2017-03-15 00:52:25 89 121.714155 28.206815
2017-03-15 00:52:35 84 121.714468 28.207115
2017-03-15 00:52:46 90 121.714721 28.207348
2017-03-15 00:52:55 89 121.715063 28.207718
2017-03-15 00:53:08 88 121.715371 28.208076
2017-03-15 00:53:26 83 121.715943 28.208666
2017-03-15 00:53:37 87 121.716165 28.208881
2017-03-15 00:53:46 87 121.716598 28.209301
2017-03-15 00:53:55 90 121.716816 28.209515
2017-03-15 00:54:26 91 121.717781 28.210495
2017-03-15 00:54:35 87 121.718063 28.210816
2017-03-15 00:54:46 87 121.718361 28.211176
2017-03-15 00:54:55 89 121.718605 28.211466
2017-03-15 00:55:06 87 121.718925 28.21182
2017-03-15 00:55:17 88 121.71922 28.212141
2017-03-15 00:55:26 88 121.719491 28.212431
2017-03-15 00:55:35 87 121.719803 28.212743
2017-03-15 00:55:46 92 121.720151 28.213076
2017-03-15 00:55:55 90 121.720301 28.21323
2017-03-15 00:56:16 90 121.721046 28.214026
2017-03-15 00:56:25 86 121.721313 28.21431
2017-03-15 00:56:35 86 121.72162 28.21461
2017-03-15 00:56:46 86 121.721945 28.214938
2017-03-15 00:56:56 87 121.722198 28.215211
2017-03-15 00:57:06 88 121.72241 28.215466
2017-03-15 00:57:16 85 121.722781 28.215863
2017-03-15 00:57:26 82 121.723046 28.216133
2017-03-15 00:57:36 82 121.723335 28.21644
2017-03-15 00:57:46 80 121.723648 28.216773
2017-03-15 00:58:06 85 121.72421 28.217388
2017-03-15 00:58:17 85 121.724466 28.217668
2017-03-15 00:58:27 92 121.724761 28.217971
2017-03-15 00:58:35 82 121.725061 28.218258
2017-03-15 00:58:46 84 121.725388 28.218588
2017-03-15 00:58:56 86 121.725663 28.218848
2017-03-15 00:59:06 82 121.725998 28.21917
2017-03-15 00:59:17 84 121.726293 28.219468
2017-03-15 00:59:25 82 121.726548 28.219741
2017-03-15 00:59:35 80 121.7268 28.220025
2017-03-15 00:59:47 86 121.727131 28.22039
2017-03-15 00:59:55 74 121.727366 28.220673
2017-03-15 01:00:06 82 121.727646 28.221015
2017-03-15 01:00:17 83 121.727905 28.221318
2017-03-15 01:00:25 88 121.728153 28.22158
2017-03-15 01:00:35 87 121.72845 28.221866
2017-03-15 01:00:47 86 121.728778 28.222166
2017-03-15 01:00:55 76 121.729048 28.222411
2017-03-15 01:01:06 78 121.729375 28.222718
2017-03-15 01:01:16 87 121.729673 28.22298
2017-03-15 01:01:26 80 121.729876 28.223175
2017-03-15 01:01:35 80 121.73018 28.223498
2017-03-15 01:01:46 82 121.730431 28.223753
2017-03-15 01:01:55 82 121.730766 28.224098
2017-03-15 01:02:27 80 121.731581 28.224991
2017-03-15 01:02:36 82 121.731805 28.225266
2017-03-15 01:02:46 85 121.732095 28.225601
2017-03-15 01:02:55 86 121.732341 28.225871
2017-03-15 01:03:06 76 121.732618 28.226156
2017-03-15 01:03:17 80 121.732906 28.226483
2017-03-15 01:03:27 81 121.733165 28.226785
2017-03-15 01:03:35 83 121.733351 28.226993
2017-03-15 01:03:47 82 121.7337 28.22739
2017-03-15 01:03:55 83 121.73395 28.227651
2017-03-15 01:04:05 87 121.734231 28.227945
2017-03-15 01:04:17 81 121.734463 28.22818
2017-03-15 01:04:27 83 121.734853 28.228551
2017-03-15 01:04:35 88 121.735118 28.228806
2017-03-15 01:04:45 78 121.735373 28.229076
2017-03-15 01:04:55 79 121.735673 28.229398
2017-03-15 01:05:05 80 121.735958 28.229686
2017-03-15 01:05:16 83 121.73626 28.22996
2017-03-15 01:05:26 84 121.736583 28.230275
2017-03-15 01:05:35 81 121.736735 28.230418
2017-03-15 01:05:45 82 121.737148 28.230831
2017-05-05 23:28:58 94 121.635353 28.13125
2017-05-05 23:29:07 99 121.635663 28.131538
2017-05-05 23:29:18 94 121.636033 28.131896
2017-05-05 23:29:28 93 121.63635 28.13224
2017-05-05 23:29:38 101 121.636681 28.132581
2017-05-05 23:29:47 93 121.63697 28.132888
2017-05-05 23:29:58 92 121.637305 28.13327
2017-05-05 23:30:08 93 121.637615 28.133561
2017-05-05 23:30:18 95 121.63798 28.133923
2017-05-05 23:30:28 99 121.638326 28.13424
2017-05-05 23:30:38 95 121.638681 28.134541
2017-05-05 23:30:58 93 121.639393 28.13515
2017-05-05 23:31:07 93 121.639715 28.135425
2017-05-05 23:31:18 97 121.640085 28.135778
2017-05-05 23:31:38 94 121.640748 28.136435
2017-05-05 23:31:48 95 121.64104 28.136728
2017-05-05 23:32:19 98 121.64201 28.137788
2017-05-05 23:32:27 94 121.642298 28.138095
2017-05-05 23:32:37 94 121.642621 28.138433
2017-05-05 23:32:48 96 121.64294 28.138766
2017-05-05 23:32:57 93 121.643273 28.139093
2017-05-05 23:33:08 95 121.6436 28.13943
2017-05-05 23:33:19 95 121.643965 28.139788
2017-05-05 23:33:27 95 121.644226 28.140058
2017-05-05 23:33:38 95 121.644603 28.140416
2017-05-05 23:33:58 99 121.645276 28.141056
2017-05-05 23:34:07 93 121.645626 28.141373
2017-05-05 23:34:19 93 121.645991 28.141733
2017-05-05 23:34:27 92 121.646285 28.142026
2017-05-05 23:34:37 94 121.64659 28.142368
2017-05-05 23:34:48 94 121.646881 28.142721
2017-05-05 23:34:57 94 121.647183 28.143071
2017-05-05 23:35:07 94 121.647485 28.143421
2017-05-05 23:35:19 91 121.647848 28.143788
2017-05-05 23:35:27 96 121.648141 28.144091
2017-05-05 23:35:37 95 121.64848 28.144411
2017-05-05 23:35:47 93 121.648798 28.144748
2017-05-05 23:35:58 97 121.649136 28.145061
2017-05-05 23:36:08 97 121.649455 28.145396
2017-05-05 23:36:18 97 121.649771 28.14573
2017-05-05 23:36:28 95 121.650091 28.146058
2017-05-05 23:36:38 94 121.65039 28.146413
2017-05-05 23:36:47 91 121.650713 28.146743
2017-05-05 23:36:58 92 121.651063 28.147053
2017-05-05 23:37:07 98 121.65141 28.147356
2017-05-05 23:37:17 94 121.651783 28.147646
2017-05-05 23:37:28 92 121.652136 28.147951
2017-05-05 23:37:49 94 121.652878 28.148651
2017-05-05 23:37:58 93 121.653138 28.14891
2017-05-05 23:38:07 93 121.65347 28.149233
2017-05-05 23:38:18 94 121.653796 28.149561
2017-05-05 23:38:29 96 121.654168 28.14992
2017-05-05 23:38:39 95 121.654528 28.150283
2017-05-05 23:38:49 95 121.654876 28.150591
2017-05-05 23:38:58 96 121.655148 28.15085
2017-05-05 23:39:07 92 121.655486 28.151168
2017-05-05 23:39:28 97 121.656226 28.151823
2017-05-05 23:39:39 94 121.656571 28.152138
2017-05-05 23:39:49 95 121.656835 28.152393
2017-05-05 23:39:58 96 121.65719 28.152763
2017-05-05 23:40:07 89 121.657518 28.153095
2017-05-05 23:40:17 95 121.657843 28.153416
2017-05-05 23:40:28 96 121.658256 28.153786
2017-05-05 23:40:39 96 121.65862 28.154078
2017-05-05 23:40:49 92 121.658995 28.154363
2017-05-05 23:41:07 90 121.659638 28.154893
2017-05-05 23:41:18 93 121.659985 28.155196
2017-05-05 23:41:28 95 121.660368 28.155536
2017-05-05 23:41:39 96 121.660731 28.155876
2017-05-05 23:41:49 94 121.66107 28.15619
2017-05-05 23:41:58 96 121.661338 28.15645
2017-05-05 23:42:07 92 121.661673 28.156751
2017-05-05 23:42:28 92 121.662425 28.157375
